    DATA    |   HORA   | DESCRIÇÃO 
 23/09/2011 | 12:06:02 | >>> INICIANDO O PROCESSAMENTO DO ADR
 23/09/2011 | 12:06:11 | >>> FINALIZANDO O PROCESSAMENTO DO ADR
 23/09/2011 | 12:06:32 | >>> INICIANDO O PROCESSAMENTO DO ADR
 23/09/2011 | 12:06:32 | Arrumando Tributação...
 23/09/2011 | 12:06:32 | GERANDO RELAÇÃO DAS DI'S REGISTRADAS
 23/09/2011 | 12:06:36 | CLIENTE: (103) AGGREKO BRASIL ENERGIA LTDA
 23/09/2011 | 12:06:36 | Verificando Processo: 00125/08
 23/09/2011 | 12:06:36 | CLIENTE: (148) AKER KVAERNER OIL & GAS DO BRASIL LTDA
 23/09/2011 | 12:06:36 | Verificando Processo: 04135/07
 23/09/2011 | 12:06:36 | CLIENTE: (46) ANDAIMES JIRAU LTDA
 23/09/2011 | 12:06:36 | Verificando Processo: 00118/09
 23/09/2011 | 12:06:36 | CLIENTE: (21) ASTROMARITIMA NAVEGAÇÃO S/A
 23/09/2011 | 12:06:36 | Verificando Processo: 02481/04
 23/09/2011 | 12:06:36 | Verificando Processo: 09557/09
 23/09/2011 | 12:06:36 | CLIENTE: (187) BP ENERGY DO BRASIL LTDA.
 23/09/2011 | 12:06:36 | Verificando Processo: 00032/08
 23/09/2011 | 12:06:36 | Verificando Processo: 03098/08
 23/09/2011 | 12:06:37 | Verificando Processo: 03577/08
 23/09/2011 | 12:06:37 | Verificando Processo: 03581/08
 23/09/2011 | 12:06:37 | Verificando Processo: 04647/08
 23/09/2011 | 12:06:37 | CLIENTE: (252) BRASDRIL SOCIEDADE DE PERFURAÇÕES LTDA
 23/09/2011 | 12:06:37 | Verificando Processo: 00054/11
 23/09/2011 | 12:06:37 | CLIENTE: (238) BW OFFSHORE DO BRASIL LTDA
 23/09/2011 | 12:06:37 | Verificando Processo: 03532/09
 23/09/2011 | 12:06:37 | CLIENTE: (126) C & C TECHNOLOGIES DO BRASIL LTDA
 23/09/2011 | 12:06:37 | Verificando Processo: 00906/09
 23/09/2011 | 12:06:37 | Verificando Processo: 01844/06
 23/09/2011 | 12:06:37 | Verificando Processo: 01958/05
 23/09/2011 | 12:06:37 | Verificando Processo: 02078/09
 23/09/2011 | 12:06:37 | Verificando Processo: 02260/06
 23/09/2011 | 12:06:37 | CLIENTE: (7) CGG DO BRASIL PARTICIPAÇÕES LTDA
 23/09/2011 | 12:06:37 | Verificando Processo: 01402/07
 23/09/2011 | 12:06:37 | Verificando Processo: 02180/07
 23/09/2011 | 12:06:37 | Verificando Processo: 02807/09
 23/09/2011 | 12:06:37 | Verificando Processo: 03612/08
 23/09/2011 | 12:06:37 | Verificando Processo: 04601/09
 23/09/2011 | 12:06:37 | Verificando Processo: 05927/09
 23/09/2011 | 12:06:37 | CLIENTE: (179) CHEVRON BRASIL LTDA.
 23/09/2011 | 12:06:37 | Verificando Processo: 03051/08
 23/09/2011 | 12:06:37 | CLIENTE: (234) CHEVRON BRASIL UPSTREAM FRADE LTDA
 23/09/2011 | 12:06:37 | Verificando Processo: 00145/09
 23/09/2011 | 12:06:37 | Verificando Processo: 01661/09
 23/09/2011 | 12:06:37 | Verificando Processo: 01697/09
 23/09/2011 | 12:06:37 | Verificando Processo: 01752/09
 23/09/2011 | 12:06:37 | Verificando Processo: 01778/09
 23/09/2011 | 12:06:37 | Verificando Processo: 01788/09
 23/09/2011 | 12:06:37 | Verificando Processo: 01792/09
 23/09/2011 | 12:06:38 | Verificando Processo: 01815/09
 23/09/2011 | 12:06:38 | Verificando Processo: 04876/08
 23/09/2011 | 12:06:38 | Verificando Processo: 06215/08
 23/09/2011 | 12:06:38 | CLIENTE: (216) CONSTRUTORA NORBERTO ODEBRECHT S/A
 23/09/2011 | 12:06:38 | Verificando Processo: 00455/09
 23/09/2011 | 12:06:38 | CLIENTE: (94) FRANKS INTERNATIONAL BRASIL LTDA
 23/09/2011 | 12:06:38 | Verificando Processo: 00002/06
 23/09/2011 | 12:06:38 | Verificando Processo: 02416/08
 23/09/2011 | 12:06:38 | Verificando Processo: 03599/07
 23/09/2011 | 12:06:38 | CLIENTE: (43) FUGRO BRASIL - SERVIÇOS SUBMARINOS E LEVANTAMENTOS LTDA
 23/09/2011 | 12:06:38 | Verificando Processo: 03859/07
 23/09/2011 | 12:06:38 | Verificando Processo: 05164/08
 23/09/2011 | 12:06:38 | Verificando Processo: 05295/08
 23/09/2011 | 12:06:38 | Verificando Processo: 05557/08
 23/09/2011 | 12:06:38 | CLIENTE: (110) FUGRO DO BRASIL LTDA
 23/09/2011 | 12:06:38 | Verificando Processo: 00796/08
 23/09/2011 | 12:06:38 | CLIENTE: (99) FUGRO GEOSOLUTIONS DO (BRASIL)  SERV DE LEVANTAMENTO LTDA
 23/09/2011 | 12:06:38 | Verificando Processo: 01213/07
 23/09/2011 | 12:06:38 | Verificando Processo: 01369/07
 23/09/2011 | 12:06:38 | CLIENTE: (31) HALLIBURTON PRODUTOS LTDA.
 23/09/2011 | 12:06:38 | Verificando Processo: 00809/04
 23/09/2011 | 12:06:38 | Verificando Processo: 01098/04
 23/09/2011 | 12:06:38 | Verificando Processo: 01100/04
 23/09/2011 | 12:06:38 | Verificando Processo: 01102/04
 23/09/2011 | 12:06:38 | Verificando Processo: 01104/04
 23/09/2011 | 12:06:38 | Verificando Processo: 01136/04
 23/09/2011 | 12:06:38 | Verificando Processo: 01162/04
 23/09/2011 | 12:06:39 | Verificando Processo: 01177/04
 23/09/2011 | 12:06:39 | Verificando Processo: 01248/04
 23/09/2011 | 12:06:39 | Verificando Processo: 01328/04
 23/09/2011 | 12:06:39 | Verificando Processo: 01331/04
 23/09/2011 | 12:06:39 | Verificando Processo: 01338/04
 23/09/2011 | 12:06:39 | Verificando Processo: 01339/04
 23/09/2011 | 12:06:39 | Verificando Processo: 01385/04
 23/09/2011 | 12:06:39 | Verificando Processo: 01389/04
 23/09/2011 | 12:06:39 | Verificando Processo: 01417/04
 23/09/2011 | 12:06:39 | Verificando Processo: 01419/04
 23/09/2011 | 12:06:39 | Verificando Processo: 01453/04
 23/09/2011 | 12:06:39 | Verificando Processo: 01514/04
 23/09/2011 | 12:06:39 | Verificando Processo: 01526/04
 23/09/2011 | 12:06:39 | Verificando Processo: 01537/04
 23/09/2011 | 12:06:39 | Verificando Processo: 01539/04
 23/09/2011 | 12:06:39 | Verificando Processo: 01602/04
 23/09/2011 | 12:06:39 | Verificando Processo: 01604/04
 23/09/2011 | 12:06:39 | Verificando Processo: 01611/04
 23/09/2011 | 12:06:39 | Verificando Processo: 01617/04
 23/09/2011 | 12:06:39 | Verificando Processo: 01634/04
 23/09/2011 | 12:06:39 | Verificando Processo: 01640/04
 23/09/2011 | 12:06:39 | Verificando Processo: 01642/04
 23/09/2011 | 12:06:39 | Verificando Processo: 01717/04
 23/09/2011 | 12:06:39 | Verificando Processo: 01720/04
 23/09/2011 | 12:06:39 | Verificando Processo: 01730/04
 23/09/2011 | 12:06:39 | Verificando Processo: 01731/04
 23/09/2011 | 12:06:39 | Verificando Processo: 01744/04
 23/09/2011 | 12:06:39 | Verificando Processo: 01771/04
 23/09/2011 | 12:06:39 | Verificando Processo: 01806/04
 23/09/2011 | 12:06:39 | Verificando Processo: 01815/04
 23/09/2011 | 12:06:39 | Verificando Processo: 01816/04
 23/09/2011 | 12:06:40 | Verificando Processo: 01821/04
 23/09/2011 | 12:06:40 | Verificando Processo: 01856/04
 23/09/2011 | 12:06:40 | Verificando Processo: 02040/04
 23/09/2011 | 12:06:40 | Verificando Processo: 02680/03
 23/09/2011 | 12:06:40 | CLIENTE: (6) J LOW BEER LTDA.
 23/09/2011 | 12:06:40 | Verificando Processo: 01068/03
 23/09/2011 | 12:06:40 | CLIENTE: (100) MARÉ ALTA DO BRASIL NAVEGAÇÃO LTDA
 23/09/2011 | 12:06:40 | Verificando Processo: 00198/06
 23/09/2011 | 12:06:40 | Verificando Processo: 02644/08
