    DATA    |   HORA   | DESCRIÇÃO 
 02/07/2013 | 15:15:46 | >>> INICIANDO O PROCESSAMENTO DO ADR
 02/07/2013 | 15:15:46 | Arrumando Tributação...
 02/07/2013 | 15:15:46 | GERANDO RELAÇÃO DAS DI'S REGISTRADAS
 02/07/2013 | 15:15:52 | CLIENTE: (223) ACAMIN NAVEGAÇÃO E SERVIÇOS MARÍTIMOS LTDA
 02/07/2013 | 15:15:52 | Verificando Processo: 08010/13
 02/07/2013 | 15:15:52 | Salvando arquivo: \\MSSERVER01\sistemas\MS2000\planilhas\ADR_MS08010_DI_1312681995.txt
 02/07/2013 | 15:15:52 | Enviando confirmação do registro da DI do Processo: 08010/13; Responsável: Jose Neto
 02/07/2013 | 15:15:52 | Gravando e-Mail automático...
 02/07/2013 | 15:16:22 | Não foram encontrados contatos da empresa.
 02/07/2013 | 15:16:22 | Enviando e-mail de aviso para o setor Operacional...
 02/07/2013 | 15:16:22 | Gravando e-Mail automático...
 02/07/2013 | 15:16:51 | >>> INICIANDO O PROCESSAMENTO DO ADR
 02/07/2013 | 15:16:52 | Arrumando Tributação...
 02/07/2013 | 15:16:52 | GERANDO RELAÇÃO DAS DI'S REGISTRADAS
 02/07/2013 | 15:16:57 | CLIENTE: (103) AGGREKO BRASIL ENERGIA LTDA
 02/07/2013 | 15:16:57 | Verificando Processo: 00125/08
 02/07/2013 | 15:16:57 | CLIENTE: (148) AKER KVAERNER OIL & GAS DO BRASIL LTDA
 02/07/2013 | 15:16:57 | Verificando Processo: 04135/07
 02/07/2013 | 15:16:57 | CLIENTE: (46) ANDAIMES JIRAU LTDA
 02/07/2013 | 15:16:57 | Verificando Processo: 00118/09
 02/07/2013 | 15:16:57 | CLIENTE: (21) ASTROMARITIMA NAVEGAÇÃO S/A
 02/07/2013 | 15:16:57 | Verificando Processo: 02481/04
 02/07/2013 | 15:16:57 | Verificando Processo: 09557/09
 02/07/2013 | 15:16:57 | CLIENTE: (160) BCH ENERGY DO BRASIL SERVIÇOS DE PETROLEO LTDA
 02/07/2013 | 15:16:57 | Verificando Processo: 08411/13
 02/07/2013 | 15:16:57 | Salvando arquivo: \\MSSERVER01\sistemas\MS2000\planilhas\ADR_MS08411_DI_1311574524.txt
 02/07/2013 | 15:16:57 | ERRO! Não houve envios.
 02/07/2013 | 15:16:57 | ERRO! Enviando aviso de Aguardando Contabilização ICMS
 02/07/2013 | 15:16:57 | Gravando e-Mail automático...
 02/07/2013 | 15:17:10 | Verificando Processo: 09543/13
 02/07/2013 | 15:17:10 | Salvando arquivo: \\MSSERVER01\sistemas\MS2000\planilhas\ADR_MS09543_DI_1312677491.txt
 02/07/2013 | 15:17:11 | Enviando confirmação do registro da DI do Processo: 09543/13; Responsável: Leonardo Camargo
 02/07/2013 | 15:17:11 | Gravando e-Mail automático...
 02/07/2013 | 15:17:14 | Enviando e-mails para contatos das empresas...
 02/07/2013 | 15:17:14 | CONTATO: Anissa Peralta
 02/07/2013 | 15:17:14 | Gravando e-Mail automático...
 02/07/2013 | 15:17:16 | CONTATO: Antonio Rodrigues
 02/07/2013 | 15:17:16 | Gravando e-Mail automático...
 02/07/2013 | 15:17:18 | CONTATO: Felipe Costa
 02/07/2013 | 15:17:18 | Gravando e-Mail automático...
 02/07/2013 | 15:17:20 | CLIENTE: (187) BP ENERGY DO BRASIL LTDA.
 02/07/2013 | 15:17:20 | Verificando Processo: 00032/08
 02/07/2013 | 15:17:20 | Verificando Processo: 03098/08
 02/07/2013 | 15:17:20 | Verificando Processo: 03577/08
 02/07/2013 | 15:17:21 | Verificando Processo: 03581/08
 02/07/2013 | 15:17:21 | Verificando Processo: 04647/08
 02/07/2013 | 15:17:21 | CLIENTE: (252) BRASDRIL SOCIEDADE DE PERFURAÇÕES LTDA
 02/07/2013 | 15:17:21 | Verificando Processo: 00054/11
 02/07/2013 | 15:17:21 | Verificando Processo: 09247/13
 02/07/2013 | 15:17:21 | Salvando arquivo: \\MSSERVER01\sistemas\MS2000\planilhas\ADR_MS09247_DI_1312708656.txt
 02/07/2013 | 15:17:21 | ERRO! Não houve envios.
 02/07/2013 | 15:17:21 | ERRO! Enviando aviso de Aguardando Contabilização ICMS
 02/07/2013 | 15:17:21 | Gravando e-Mail automático...
 02/07/2013 | 15:19:18 | >>> INICIANDO O PROCESSAMENTO DO ADR
 02/07/2013 | 15:19:18 | Arrumando Tributação...
 02/07/2013 | 15:19:18 | GERANDO RELAÇÃO DAS DI'S REGISTRADAS
 02/07/2013 | 15:19:23 | CLIENTE: (103) AGGREKO BRASIL ENERGIA LTDA
 02/07/2013 | 15:19:23 | Verificando Processo: 00125/08
 02/07/2013 | 15:19:23 | CLIENTE: (148) AKER KVAERNER OIL & GAS DO BRASIL LTDA
 02/07/2013 | 15:19:23 | Verificando Processo: 04135/07
 02/07/2013 | 15:19:23 | CLIENTE: (46) ANDAIMES JIRAU LTDA
 02/07/2013 | 15:19:23 | Verificando Processo: 00118/09
 02/07/2013 | 15:19:23 | CLIENTE: (21) ASTROMARITIMA NAVEGAÇÃO S/A
 02/07/2013 | 15:19:23 | Verificando Processo: 02481/04
 02/07/2013 | 15:19:23 | Verificando Processo: 09557/09
 02/07/2013 | 15:19:23 | CLIENTE: (160) BCH ENERGY DO BRASIL SERVIÇOS DE PETROLEO LTDA
 02/07/2013 | 15:19:23 | Verificando Processo: 08411/13
 02/07/2013 | 15:19:23 | Salvando arquivo: \\MSSERVER01\sistemas\MS2000\planilhas\ADR_MS08411_DI_1311574524.txt
 02/07/2013 | 15:19:23 | ERRO! Não houve envios.
 02/07/2013 | 15:19:23 | ERRO! Enviando aviso de Aguardando Contabilização ICMS
 02/07/2013 | 15:19:23 | Gravando e-Mail automático...
 02/07/2013 | 15:20:32 | CLIENTE: (187) BP ENERGY DO BRASIL LTDA.
 02/07/2013 | 15:20:32 | Verificando Processo: 00032/08
 02/07/2013 | 15:20:32 | Verificando Processo: 03098/08
 02/07/2013 | 15:20:32 | Verificando Processo: 03577/08
 02/07/2013 | 15:20:32 | Verificando Processo: 03581/08
 02/07/2013 | 15:20:32 | Verificando Processo: 04647/08
 02/07/2013 | 15:20:32 | CLIENTE: (252) BRASDRIL SOCIEDADE DE PERFURAÇÕES LTDA
 02/07/2013 | 15:20:32 | Verificando Processo: 00054/11
 02/07/2013 | 15:20:32 | Verificando Processo: 09247/13
 02/07/2013 | 15:20:32 | Salvando arquivo: \\MSSERVER01\sistemas\MS2000\planilhas\ADR_MS09247_DI_1312708656.txt
 02/07/2013 | 15:20:32 | ERRO! Não houve envios.
 02/07/2013 | 15:20:32 | ERRO! Enviando aviso de Aguardando Contabilização ICMS
 02/07/2013 | 15:20:32 | Gravando e-Mail automático...
 02/07/2013 | 15:20:45 | Verificando Processo: 09853/13
 02/07/2013 | 15:20:45 | Salvando arquivo: \\MSSERVER01\sistemas\MS2000\planilhas\ADR_MS09853_DI_1312708664.txt
 02/07/2013 | 15:20:45 | ERRO! Não houve envios.
 02/07/2013 | 15:20:45 | ERRO! Enviando aviso de Aguardando Contabilização ICMS
 02/07/2013 | 15:20:45 | Gravando e-Mail automático...
 02/07/2013 | 15:20:53 | CLIENTE: (238) BW OFFSHORE DO BRASIL LTDA
 02/07/2013 | 15:20:53 | Verificando Processo: 00992/13
 02/07/2013 | 15:20:53 | Salvando arquivo: \\MSSERVER01\sistemas\MS2000\planilhas\ADR_MS00992_DI_1312482470.txt
 02/07/2013 | 15:20:53 | ERRO! Enviando Erro no Processo: 00992/13; Responsável: Bruno Santos
 02/07/2013 | 15:20:53 | Gravando e-Mail automático...
 02/07/2013 | 15:21:26 | ERRO! Enviando aviso de Aguardando Contabilização ICMS
 02/07/2013 | 15:21:26 | Gravando e-Mail automático...
