    DATA    |   HORA   | DESCRIÇÃO 
 18/06/2009 | 12:13:18 | >>> INICIANDO O PROCESSAMENTO DO APA
 18/06/2009 | 12:13:18 | Gerando e-mail para: Maria Eduarda...
 18/06/2009 | 12:13:18 | Verificando Processos abertos no período de: 7 dias...
 18/06/2009 | 12:14:29 | >>> INICIANDO O PROCESSAMENTO DO APA
 18/06/2009 | 12:14:29 | Gerando e-mail para: Maria Eduarda...
 18/06/2009 | 12:14:29 | Verificando Processos abertos no período de: 7 dias...
 18/06/2009 | 12:15:24 | >>> INICIANDO O PROCESSAMENTO DO APA
 18/06/2009 | 12:15:37 | Gerando e-mail para: Maria Eduarda...
 18/06/2009 | 12:15:46 | Verificando Processos abertos no período de: 7 dias...
 18/06/2009 | 12:17:03 | >>> INICIANDO O PROCESSAMENTO DO APA
 18/06/2009 | 12:17:04 | Gerando e-mail para: Maria Eduarda...
 18/06/2009 | 12:17:04 | Verificando Processos abertos no período de: 7 dias...
 18/06/2009 | 12:20:42 | >>> INICIANDO O PROCESSAMENTO DO APA
 18/06/2009 | 12:20:42 | Gerando e-mail para: Maria Eduarda...
 18/06/2009 | 12:20:42 | Verificando Processos abertos no período de: 7 dias...
 18/06/2009 | 12:21:40 | >>> INICIANDO O PROCESSAMENTO DO APA
 18/06/2009 | 12:21:42 | Gerando e-mail para: Maria Eduarda...
 18/06/2009 | 12:21:42 | Verificando Processos abertos no período de: 7 dias...
 18/06/2009 | 12:23:45 | >>> INICIANDO O PROCESSAMENTO DO APA
 18/06/2009 | 12:23:45 | Gerando e-mail para: Maria Eduarda...
 18/06/2009 | 12:23:45 | Verificando Processos abertos no período de: 7 dias...
 18/06/2009 | 14:05:44 | >>> INICIANDO O PROCESSAMENTO DO APA
 18/06/2009 | 14:05:46 | Gerando e-mail para: Maria Eduarda...
 18/06/2009 | 14:05:46 | Verificando Processos abertos no período de: 7 dias...
 18/06/2009 | 14:07:51 | >>> INICIANDO O PROCESSAMENTO DO APA
 18/06/2009 | 14:07:52 | Gerando e-mail para: Maria Eduarda...
 18/06/2009 | 14:07:52 | Verificando Processos abertos no período de: 7 dias...
 18/06/2009 | 14:09:12 | >>> INICIANDO O PROCESSAMENTO DO APA
 18/06/2009 | 14:09:13 | Gerando e-mail para: Maria Eduarda...
 18/06/2009 | 14:09:13 | Verificando Processos abertos no período de: 7 dias...
 18/06/2009 | 14:16:20 | >>> INICIANDO O PROCESSAMENTO DO APA
 18/06/2009 | 14:16:21 | Gerando e-mail para: Maria Eduarda...
 18/06/2009 | 14:16:21 | Verificando Processos abertos no período de: 7 dias...
 18/06/2009 | 14:16:21 | Processos abertos no período: 64
 18/06/2009 | 14:16:21 | Gravando e-Mail automático...
 18/06/2009 | 14:16:21 | Gravando data do aviso no parâmetro.
 18/06/2009 | 14:16:21 | Gerando e-mail para: Maria Eduarda...
 18/06/2009 | 14:16:21 | Verificando Processos abertos no período de: 1 dias...
 18/06/2009 | 14:16:22 | Não foram encontrados processos abertos no período!
 18/06/2009 | 14:16:22 | Gerando e-mail para: Maria Eduarda...
 18/06/2009 | 14:16:22 | Verificando Processos abertos no período de: 31 dias...
 18/06/2009 | 14:16:22 | Processos abertos no período: 451
 18/06/2009 | 14:16:22 | Gravando e-Mail automático...
 18/06/2009 | 14:16:22 | Gravando data do aviso no parâmetro.
 18/06/2009 | 14:16:22 | >>> FINALIZANDO O PROCESSAMENTO DO APA
 18/06/2009 | 14:16:47 | >>> INICIANDO O PROCESSAMENTO DO APA
 18/06/2009 | 14:17:34 | Gerando e-mail para: Maria Eduarda...
 18/06/2009 | 14:17:34 | Verificando Processos abertos no período de: 1 dias...
 18/06/2009 | 14:21:23 | >>> INICIANDO O PROCESSAMENTO DO APA
 18/06/2009 | 14:21:23 | Gerando e-mail para: Maria Eduarda...
 18/06/2009 | 14:21:23 | Verificando Processos abertos no período de: 1 dias...
 18/06/2009 | 14:21:23 | Não foram encontrados processos abertos no período!
 18/06/2009 | 14:21:23 | >>> FINALIZANDO O PROCESSAMENTO DO APA
