    DATA    |   HORA   | DESCRIÇÃO 
 28/09/2012 | 12:22:13 | >>> INICIANDO O PROCESSAMENTO DO AFAT
 28/09/2012 | 12:22:13 | GERANDO PLANILHA AUTOMÁTICA - AFAT
 28/09/2012 | 12:23:12 | >>> INICIANDO O PROCESSAMENTO DO AFAT
 28/09/2012 | 12:23:12 | GERANDO PLANILHA AUTOMÁTICA - AFAT
 28/09/2012 | 14:01:42 | >>> INICIANDO O PROCESSAMENTO DO AFAT
 28/09/2012 | 14:01:43 | GERANDO PLANILHA AUTOMÁTICA - AFAT
 28/09/2012 | 15:44:44 | >>> INICIANDO O PROCESSAMENTO DO AFAT
 28/09/2012 | 15:44:44 | GERANDO PLANILHA AUTOMÁTICA - AFAT
 28/09/2012 | 16:08:17 | EMAIL: Antonio Bibas
 28/09/2012 | 16:08:17 | EMAIL: Maria Eduarda
 28/09/2012 | 16:08:17 | EMAIL: Eli Junior
 28/09/2012 | 16:08:17 | EMAIL: Juan Silva
 28/09/2012 | 16:08:17 | EMAIL: Luiza Ferraz
 28/09/2012 | 16:08:17 | EMAIL: manuel marques
 28/09/2012 | 16:08:17 | EMAIL: Natasha Cunha
 28/09/2012 | 16:08:17 | EMAIL: Odilma Queiroz
 28/09/2012 | 16:08:17 | EMAIL: Welison Martins
 28/09/2012 | 16:08:17 | Gravando e-Mails automáticos...
 28/09/2012 | 16:08:17 | >>> FINALIZANDO O PROCESSAMENTO DO AFAT
 28/09/2012 | 17:29:39 | >>> INICIANDO O PROCESSAMENTO DO AFAT
 28/09/2012 | 17:29:39 | GERANDO PLANILHA AUTOMÁTICA - AFAT
 28/09/2012 | 17:46:35 | EMAIL: Antonio Bibas
 28/09/2012 | 17:46:35 | EMAIL: Maria Eduarda
 28/09/2012 | 17:46:35 | EMAIL: Eli Junior
 28/09/2012 | 17:46:35 | EMAIL: Juan Silva
 28/09/2012 | 17:46:35 | EMAIL: Luiza Ferraz
 28/09/2012 | 17:46:35 | EMAIL: manuel marques
 28/09/2012 | 17:46:35 | EMAIL: Natasha Cunha
 28/09/2012 | 17:46:35 | EMAIL: Odilma Queiroz
 28/09/2012 | 17:46:35 | EMAIL: Welison Martins
 28/09/2012 | 17:46:35 | Gravando e-Mails automáticos...
 28/09/2012 | 17:46:35 | >>> FINALIZANDO O PROCESSAMENTO DO AFAT
 28/09/2012 | 17:51:49 | >>> INICIANDO O PROCESSAMENTO DO AFAT
 28/09/2012 | 17:51:49 | GERANDO PLANILHA AUTOMÁTICA - AFAT
 28/09/2012 | 17:54:20 | >>> INICIANDO O PROCESSAMENTO DO AFAT
 28/09/2012 | 17:54:20 | GERANDO PLANILHA AUTOMÁTICA - AFAT
