    DATA    |   HORA   | DESCRIÇÃO 
 13/03/2013 | 09:21:06 | >>> INICIANDO O PROCESSAMENTO DO APenC
 13/03/2013 | 09:21:06 | GERANDO RELAÇÃO DAS PENDÊNCIAS DOS PROCESSOS
 13/03/2013 | 09:21:08 | ANALISANDO CLIENTE(S): ACAMIN NAVEGAÇÃO E SERVIÇOS MARÍTIMOS LTDA
 13/03/2013 | 09:21:09 | Total de Processos: 0
 13/03/2013 | 09:21:10 | ANALISANDO CLIENTE(S): AGR DRILLING SERVICES DO BRASIL LTDA.
 13/03/2013 | 09:21:11 | Total de Processos: 0
 13/03/2013 | 09:21:12 | ANALISANDO CLIENTE(S): ALPHATEC S/A
 13/03/2013 | 09:21:12 | Total de Processos: 0
 13/03/2013 | 09:21:12 | ANALISANDO CLIENTE(S): ANADARKO EXPLORAÇÃO E PROD. DE PETROLEO E GAS NATURAL LTDA
 13/03/2013 | 09:21:13 | Total de Processos: 0
 13/03/2013 | 09:21:13 | ANALISANDO CLIENTE(S): ANADARKO EXPLORAÇÃO E PRODUÇÃO DE PETROLEO E GAS NATURAL LTD
 13/03/2013 | 09:21:13 | Total de Processos: 0
 13/03/2013 | 09:21:13 | ANALISANDO CLIENTE(S): ANADARKO EXPLORAÇÃO E PRODUÇÃO DE PETROLEO E GÁS NATURAL LTDA
 13/03/2013 | 09:21:14 | Total de Processos: 0
 13/03/2013 | 09:21:14 | ANALISANDO CLIENTE(S): ASSOCIAÇÃO DOS AMIGOS DA ANTIGA SE
 13/03/2013 | 09:21:16 | Total de Processos: 0
 13/03/2013 | 09:21:16 | ANALISANDO CLIENTE(S): ASTRO INTERNACIONAL S/A
 13/03/2013 | 09:21:17 | Total de Processos: 0
 13/03/2013 | 09:21:17 | ANALISANDO CLIENTE(S): ASTROMARITIMA NAVEGAÇÃO S.A.
 13/03/2013 | 09:21:18 | Total de Processos: 0
 13/03/2013 | 09:21:18 | ANALISANDO CLIENTE(S): ASTROMARITIMA NAVEGAÇÃO S/A
 13/03/2013 | 09:21:19 | Total de Processos: 0
 13/03/2013 | 09:21:19 | ANALISANDO CLIENTE(S): ASTROMARITIMA NAVEGAÇÃO S/A
 13/03/2013 | 09:21:21 | Total de Processos: 0
 13/03/2013 | 09:21:21 | ANALISANDO CLIENTE(S): AXA ENGENHARIA SUBMARINA LTDA
 13/03/2013 | 09:21:24 | Total de Processos: 0
 13/03/2013 | 09:21:24 | ANALISANDO CLIENTE(S): BART SWAUWAERT
 13/03/2013 | 09:21:26 | Total de Processos: 0
 13/03/2013 | 09:21:27 | ANALISANDO CLIENTE(S): BCH ENERGY DO BRASIL SERVIÇOS DE PETROLEO LTDA
 13/03/2013 | 09:21:28 | Total de Processos: 0
 13/03/2013 | 09:21:28 | ANALISANDO CLIENTE(S): BCH ENERGY DO BRASIL SERVIÇOS DE PETROLEO LTDA
 13/03/2013 | 09:21:29 | Total de Processos: 0
 13/03/2013 | 09:21:29 | ANALISANDO CLIENTE(S): BCH ENERGY DO BRASIL SERVIÇOS DE PETROLEO LTDA
 13/03/2013 | 09:21:31 | Total de Processos: 0
 13/03/2013 | 09:21:31 | ANALISANDO CLIENTE(S): BCH ENERGY DO BRASIL SERVIÇOS DE PETROLEO LTDA
 13/03/2013 | 09:21:31 | Total de Processos: 0
 13/03/2013 | 09:21:31 | ANALISANDO CLIENTE(S): BCH ENERGY DO BRASIL SERVIÇOS DE PETROLEO LTDA
 13/03/2013 | 09:21:32 | Total de Processos: 0
 13/03/2013 | 09:21:32 | ANALISANDO CLIENTE(S): BCH ENERGY DO BRASIL SERVIÇOS DE PETRÓLEO LTDA.
 13/03/2013 | 09:21:33 | Total de Processos: 0
 13/03/2013 | 09:21:33 | ANALISANDO CLIENTE(S): BELOV ENGENHARIA LTDA
 13/03/2013 | 09:21:34 | Total de Processos: 0
