    DATA    |   HORA   | DESCRIÇÃO 
 03/07/2013 | 19:17:03 | >>> INICIANDO O PROCESSAMENTO DO APenC
 03/07/2013 | 19:17:12 | GERANDO RELAÇÃO DAS PENDÊNCIAS DOS PROCESSOS
 03/07/2013 | 19:23:50 | >>> INICIANDO O PROCESSAMENTO DO APenC
 03/07/2013 | 19:23:59 | GERANDO RELAÇÃO DAS PENDÊNCIAS DOS PROCESSOS
 03/07/2013 | 19:24:15 | ANALISANDO CLIENTE(S): ACAMIN NAVEGAÇÃO E SERVIÇOS MARÍTIMOS LTDA
 03/07/2013 | 19:24:16 | Total de Processos: 638
 03/07/2013 | 19:24:16 | --> Processo: 16219/12
 03/07/2013 | 19:24:16 | --> Processo: 00657/13
 03/07/2013 | 19:24:16 | --> Processo: 01030/13
 03/07/2013 | 19:24:16 | --> Processo: 01808/13
 03/07/2013 | 19:24:16 | --> Processo: 01842/13
 03/07/2013 | 19:24:17 | --> Processo: 03056/13
 03/07/2013 | 19:24:17 | --> Processo: 03136/13
 03/07/2013 | 19:24:17 | --> Processo: 03190/13
 03/07/2013 | 19:24:17 | --> Processo: 04200/13
 03/07/2013 | 19:24:17 | --> Processo: 05143/13
 03/07/2013 | 19:24:17 | --> Processo: 05984/13
 03/07/2013 | 19:24:17 | --> Processo: 05998/13
 03/07/2013 | 19:24:18 | --> Processo: 06632/13
 03/07/2013 | 19:24:18 | --> Processo: 07132/13
 03/07/2013 | 19:24:18 | --> Processo: 07215/13
 03/07/2013 | 19:24:18 | --> Processo: 07644/13
 03/07/2013 | 19:24:18 | --> Processo: 07707/13
 03/07/2013 | 19:24:18 | --> Processo: 07795/13
 03/07/2013 | 19:24:18 | --> Processo: 07907/13
 03/07/2013 | 19:24:19 | --> Processo: 07965/13
 03/07/2013 | 19:24:19 | --> Processo: 08138/13
 03/07/2013 | 19:24:19 | --> Processo: 08139/13
 03/07/2013 | 19:24:19 | --> Processo: 08303/13
 03/07/2013 | 19:24:19 | --> Processo: 08505/13
 03/07/2013 | 19:24:19 | --> Processo: 08664/13
 03/07/2013 | 19:24:19 | --> Processo: 08713/13
 03/07/2013 | 19:24:19 | --> Processo: 08816/13
 03/07/2013 | 19:24:20 | --> Processo: 08817/13
 03/07/2013 | 19:24:20 | --> Processo: 09028/13
 03/07/2013 | 19:24:20 | --> Processo: 09030/13
 03/07/2013 | 19:24:20 | --> Processo: 09279/13
 03/07/2013 | 19:24:20 | --> Processo: 09386/13
 03/07/2013 | 19:24:20 | --> Processo: 09404/13
 03/07/2013 | 19:24:20 | --> Processo: 09576/13
 03/07/2013 | 19:24:21 | --> Processo: 09625/13
 03/07/2013 | 19:24:21 | --> Processo: 09626/13
 03/07/2013 | 19:24:21 | --> Processo: 09741/13
 03/07/2013 | 19:24:21 | --> Processo: 09780/13
 03/07/2013 | 19:24:21 | --> Processo: 09781/13
 03/07/2013 | 19:24:21 | --> Processo: 09815/13
 03/07/2013 | 19:24:22 | --> Processo: 10007/13
 03/07/2013 | 19:24:22 | --> Processo: 10038/13
 03/07/2013 | 19:24:22 | --> Processo: 15983/12
 03/07/2013 | 19:24:22 | --> Processo: 05390/13
 03/07/2013 | 19:24:22 | --> Processo: 05771/13
 03/07/2013 | 19:24:22 | --> Processo: 06438/13
 03/07/2013 | 19:24:22 | --> Processo: 08010/13
 03/07/2013 | 19:24:22 | --> Processo: 08251/13
 03/07/2013 | 19:24:23 | --> Processo: 08301/13
 03/07/2013 | 19:24:23 | --> Processo: 08630/13
 03/07/2013 | 19:24:23 | --> Processo: 04003/13
 03/07/2013 | 19:24:23 | --> Processo: 04953/13
 03/07/2013 | 19:24:23 | --> Processo: 06138/13
 03/07/2013 | 19:24:23 | --> Processo: 06352/13
 03/07/2013 | 19:24:23 | --> Processo: 06520/13
 03/07/2013 | 19:24:23 | --> Processo: 06521/13
 03/07/2013 | 19:24:24 | --> Processo: 06638/13
 03/07/2013 | 19:24:24 | --> Processo: 07328/13
 03/07/2013 | 19:24:24 | --> Processo: 07571/13
 03/07/2013 | 19:24:24 | --> Processo: 03451/10
 03/07/2013 | 19:24:24 | --> Processo: 04420/10
 03/07/2013 | 19:24:24 | --> Processo: 04421/10
 03/07/2013 | 19:24:24 | --> Processo: 05754/10
 03/07/2013 | 19:24:24 | --> Processo: 05766/10
 03/07/2013 | 19:24:24 | --> Processo: 05855/10
 03/07/2013 | 19:24:24 | --> Processo: 06859/10
 03/07/2013 | 19:24:24 | --> Processo: 06910/10
 03/07/2013 | 19:24:24 | --> Processo: 07139/10
 03/07/2013 | 19:24:24 | --> Processo: 07296/10
 03/07/2013 | 19:24:24 | --> Processo: 07938/10
 03/07/2013 | 19:24:24 | --> Processo: 08459/10
 03/07/2013 | 19:24:24 | --> Processo: 08460/10
 03/07/2013 | 19:24:24 | --> Processo: 09464/10
 03/07/2013 | 19:24:25 | --> Processo: 09543/10
 03/07/2013 | 19:24:25 | --> Processo: 10685/10
 03/07/2013 | 19:24:25 | --> Processo: 10965/10
 03/07/2013 | 19:24:25 | --> Processo: 10966/10
 03/07/2013 | 19:24:25 | --> Processo: 10967/10
 03/07/2013 | 19:24:25 | --> Processo: 11022/10
 03/07/2013 | 19:24:25 | --> Processo: 11995/10
 03/07/2013 | 19:24:25 | --> Processo: 11996/10
 03/07/2013 | 19:24:25 | --> Processo: 12005/10
 03/07/2013 | 19:24:25 | --> Processo: 12252/10
 03/07/2013 | 19:24:25 | --> Processo: 13170/10
 03/07/2013 | 19:24:25 | --> Processo: 13273/10
 03/07/2013 | 19:24:25 | --> Processo: 13316/10
 03/07/2013 | 19:24:25 | --> Processo: 13317/10
 03/07/2013 | 19:24:25 | --> Processo: 13318/10
 03/07/2013 | 19:24:25 | --> Processo: 13476/10
 03/07/2013 | 19:24:25 | --> Processo: 13602/10
 03/07/2013 | 19:24:25 | --> Processo: 13644/10
 03/07/2013 | 19:24:25 | --> Processo: 00226/11
 03/07/2013 | 19:24:25 | --> Processo: 01007/11
 03/07/2013 | 19:24:25 | --> Processo: 01008/11
 03/07/2013 | 19:24:25 | --> Processo: 01048/11
 03/07/2013 | 19:24:25 | --> Processo: 01088/11
 03/07/2013 | 19:24:25 | --> Processo: 01089/11
 03/07/2013 | 19:24:25 | --> Processo: 01288/11
 03/07/2013 | 19:24:25 | --> Processo: 01763/11
 03/07/2013 | 19:24:25 | --> Processo: 01902/11
 03/07/2013 | 19:24:25 | --> Processo: 01903/11
 03/07/2013 | 19:24:25 | --> Processo: 01904/11
 03/07/2013 | 19:24:25 | --> Processo: 02083/11
 03/07/2013 | 19:24:25 | --> Processo: 02421/11
 03/07/2013 | 19:24:26 | --> Processo: 02422/11
 03/07/2013 | 19:24:26 | --> Processo: 02466/11
 03/07/2013 | 19:24:26 | --> Processo: 02746/11
 03/07/2013 | 19:24:26 | --> Processo: 03378/11
 03/07/2013 | 19:24:26 | --> Processo: 03434/11
 03/07/2013 | 19:24:26 | --> Processo: 03682/11
 03/07/2013 | 19:24:26 | --> Processo: 03811/11
 03/07/2013 | 19:24:26 | --> Processo: 04154/11
 03/07/2013 | 19:24:26 | --> Processo: 04261/11
 03/07/2013 | 19:24:26 | --> Processo: 04262/11
 03/07/2013 | 19:24:26 | --> Processo: 04365/11
 03/07/2013 | 19:24:26 | --> Processo: 04402/11
 03/07/2013 | 19:24:26 | --> Processo: 04415/11
 03/07/2013 | 19:24:26 | --> Processo: 04449/11
 03/07/2013 | 19:24:26 | --> Processo: 04444/11
 03/07/2013 | 19:24:26 | --> Processo: 04547/11
 03/07/2013 | 19:24:26 | --> Processo: 04832/11
 03/07/2013 | 19:24:26 | --> Processo: 04864/11
 03/07/2013 | 19:24:26 | --> Processo: 04953/11
 03/07/2013 | 19:24:26 | --> Processo: 04926/11
 03/07/2013 | 19:24:26 | --> Processo: 04996/11
 03/07/2013 | 19:24:26 | --> Processo: 05020/11
 03/07/2013 | 19:24:26 | --> Processo: 05021/11
 03/07/2013 | 19:24:26 | --> Processo: 05022/11
 03/07/2013 | 19:24:26 | --> Processo: 05023/11
 03/07/2013 | 19:24:26 | --> Processo: 05283/11
 03/07/2013 | 19:24:27 | --> Processo: 05353/11
 03/07/2013 | 19:24:27 | --> Processo: 05354/11
 03/07/2013 | 19:24:27 | --> Processo: 05386/11
 03/07/2013 | 19:24:27 | --> Processo: 05639/11
 03/07/2013 | 19:24:27 | --> Processo: 05640/11
 03/07/2013 | 19:24:27 | --> Processo: 05751/11
 03/07/2013 | 19:24:27 | --> Processo: 06010/11
 03/07/2013 | 19:24:27 | --> Processo: 06182/11
 03/07/2013 | 19:24:27 | --> Processo: 06223/11
 03/07/2013 | 19:24:27 | --> Processo: 06228/11
 03/07/2013 | 19:24:27 | --> Processo: 06276/11
 03/07/2013 | 19:24:27 | --> Processo: 06738/11
 03/07/2013 | 19:24:27 | --> Processo: 06833/11
 03/07/2013 | 19:24:27 | --> Processo: 06942/11
 03/07/2013 | 19:24:27 | --> Processo: 06943/11
 03/07/2013 | 19:24:27 | --> Processo: 07099/11
 03/07/2013 | 19:24:27 | --> Processo: 07127/11
 03/07/2013 | 19:24:27 | --> Processo: 07214/11
 03/07/2013 | 19:24:27 | --> Processo: 07216/11
 03/07/2013 | 19:24:27 | --> Processo: 07419/11
 03/07/2013 | 19:24:27 | --> Processo: 07611/11
 03/07/2013 | 19:24:27 | --> Processo: 07628/11
 03/07/2013 | 19:24:27 | --> Processo: 07650/11
 03/07/2013 | 19:24:27 | --> Processo: 07707/11
 03/07/2013 | 19:24:27 | --> Processo: 07761/11
 03/07/2013 | 19:24:27 | --> Processo: 08001/11
 03/07/2013 | 19:24:27 | --> Processo: 08065/11
 03/07/2013 | 19:24:27 | --> Processo: 08079/11
 03/07/2013 | 19:24:27 | --> Processo: 08142/11
 03/07/2013 | 19:24:27 | --> Processo: 08429/11
 03/07/2013 | 19:24:28 | --> Processo: 08523/11
 03/07/2013 | 19:24:28 | --> Processo: 08531/11
 03/07/2013 | 19:24:28 | --> Processo: 08684/11
 03/07/2013 | 19:24:28 | --> Processo: 08687/11
 03/07/2013 | 19:24:28 | --> Processo: 08847/11
 03/07/2013 | 19:24:28 | --> Processo: 08755/11
 03/07/2013 | 19:24:28 | --> Processo: 08756/11
 03/07/2013 | 19:24:28 | --> Processo: 09119/11
 03/07/2013 | 19:24:28 | --> Processo: 09120/11
 03/07/2013 | 19:24:28 | --> Processo: 09187/11
 03/07/2013 | 19:24:28 | --> Processo: 09202/11
 03/07/2013 | 19:24:28 | --> Processo: 09254/11
 03/07/2013 | 19:24:28 | --> Processo: 09256/11
 03/07/2013 | 19:24:28 | --> Processo: 09288/11
 03/07/2013 | 19:24:28 | --> Processo: 09292/11
 03/07/2013 | 19:24:28 | --> Processo: 09293/11
 03/07/2013 | 19:24:28 | --> Processo: 09297/11
 03/07/2013 | 19:24:28 | --> Processo: 09715/11
 03/07/2013 | 19:24:28 | --> Processo: 09717/11
 03/07/2013 | 19:24:28 | --> Processo: 09772/11
 03/07/2013 | 19:24:28 | --> Processo: 09816/11
 03/07/2013 | 19:24:28 | --> Processo: 09807/11
 03/07/2013 | 19:24:28 | --> Processo: 09814/11
 03/07/2013 | 19:24:28 | --> Processo: 10033/11
 03/07/2013 | 19:24:28 | --> Processo: 10267/11
 03/07/2013 | 19:24:29 | --> Processo: 10268/11
 03/07/2013 | 19:24:29 | --> Processo: 10381/11
 03/07/2013 | 19:24:29 | --> Processo: 10531/11
 03/07/2013 | 19:24:29 | --> Processo: 10571/11
 03/07/2013 | 19:24:29 | --> Processo: 10647/11
 03/07/2013 | 19:24:29 | --> Processo: 10737/11
 03/07/2013 | 19:24:29 | --> Processo: 10765/11
 03/07/2013 | 19:24:29 | --> Processo: 10792/11
 03/07/2013 | 19:24:29 | --> Processo: 10793/11
 03/07/2013 | 19:24:29 | --> Processo: 10979/11
 03/07/2013 | 19:24:29 | --> Processo: 10988/11
 03/07/2013 | 19:24:29 | --> Processo: 10990/11
 03/07/2013 | 19:24:29 | --> Processo: 11036/11
 03/07/2013 | 19:24:29 | --> Processo: 11037/11
 03/07/2013 | 19:24:29 | --> Processo: 11038/11
 03/07/2013 | 19:24:29 | --> Processo: 11050/11
 03/07/2013 | 19:24:29 | --> Processo: 11141/11
 03/07/2013 | 19:24:29 | --> Processo: 11303/11
 03/07/2013 | 19:24:29 | --> Processo: 11394/11
 03/07/2013 | 19:24:29 | --> Processo: 11398/11
 03/07/2013 | 19:24:29 | --> Processo: 11404/11
 03/07/2013 | 19:24:29 | --> Processo: 11405/11
 03/07/2013 | 19:24:29 | --> Processo: 11392/11
 03/07/2013 | 19:24:29 | --> Processo: 11412/11
