    DATA    |   HORA   | DESCRIÇÃO 
 25/09/2012 | 10:52:56 | >>> INICIANDO O PROCESSAMENTO DO ALC
 25/09/2012 | 10:52:56 | GERANDO RELAÇÃO DAS LIBERAÇÕES DE CARGAS
 25/09/2012 | 10:52:57 | CLIENTE: (226) SEADRILL SERVIÇOS DE PETROLEO LTDA
 25/09/2012 | 10:52:57 | Verificando Processo: 06118/12
 25/09/2012 | 10:52:57 | CONTATO: martin cordoba
 25/09/2012 | 10:53:21 | >>> INICIANDO O PROCESSAMENTO DO ALC
 25/09/2012 | 10:53:21 | GERANDO RELAÇÃO DAS LIBERAÇÕES DE CARGAS
 25/09/2012 | 10:53:22 | CLIENTE: (226) SEADRILL SERVIÇOS DE PETROLEO LTDA
 25/09/2012 | 10:53:22 | Verificando Processo: 06118/12
 25/09/2012 | 10:53:22 | CONTATO: martin cordoba
 25/09/2012 | 11:04:09 | >>> INICIANDO O PROCESSAMENTO DO ALC
 25/09/2012 | 11:04:09 | GERANDO RELAÇÃO DAS LIBERAÇÕES DE CARGAS
 25/09/2012 | 11:04:09 | CLIENTE: (226) SEADRILL SERVIÇOS DE PETROLEO LTDA
