    DATA    |   HORA   | DESCRIÇÃO 
 19/06/2006 | 15:18:30 | >>> INICIANDO O PROCESSAMENTO DO ALC
 19/06/2006 | 15:18:30 | GERANDO RELAÇÃO DAS LIBERAÇÕES DE CARGAS
 19/06/2006 | 15:18:34 | CLIENTE: (21) ASTROMARITIMA NAVEGAÇÃO S/A
 19/06/2006 | 15:18:34 | Verificando Processo: 01835/05
 19/06/2006 | 15:18:35 | Erro ao informar a Liberação da Carga. Transportador e/ou descrição não informados
 19/06/2006 | 15:18:35 | Gravando e-Mail automático...
 19/06/2006 | 15:18:36 | CLIENTE: (100) MARÉ ALTA DO BRASIL NAVEGAÇÃO LTDA
 19/06/2006 | 15:18:36 | Verificando Processo: 00929/06
 19/06/2006 | 15:18:36 | CONTATO: Adriana Araujo
 19/06/2006 | 15:18:36 | Gravando e-Mail automático...
 19/06/2006 | 15:18:36 | CONTATO: Francis Roetheli
 19/06/2006 | 15:18:36 | Gravando e-Mail automático...
 19/06/2006 | 15:18:36 | CONTATO: Maria Eduarda
 19/06/2006 | 15:18:36 | Gravando e-Mail automático...
 19/06/2006 | 15:18:36 | Gravando e-Mail automático...
 19/06/2006 | 15:18:36 | CONTATO: Odilma Queiroz
 19/06/2006 | 15:18:36 | Gravando e-Mail automático...
 19/06/2006 | 15:18:36 | Gravando e-Mail automático...
 19/06/2006 | 15:18:36 | Gravando e-Mail automático...
 19/06/2006 | 15:18:36 | Verificando Processo: 00946/06
 19/06/2006 | 15:18:37 | CONTATO: Adriana Araujo
 19/06/2006 | 15:18:37 | Gravando e-Mail automático...
 19/06/2006 | 15:18:37 | CONTATO: Francis Roetheli
 19/06/2006 | 15:18:37 | Gravando e-Mail automático...
 19/06/2006 | 15:18:37 | CONTATO: Maria Eduarda
 19/06/2006 | 15:18:37 | Gravando e-Mail automático...
 19/06/2006 | 15:18:37 | Gravando e-Mail automático...
 19/06/2006 | 15:18:37 | CONTATO: Odilma Queiroz
 19/06/2006 | 15:18:37 | Gravando e-Mail automático...
 19/06/2006 | 15:18:37 | Gravando e-Mail automático...
 19/06/2006 | 15:18:37 | Gravando e-Mail automático...
 19/06/2006 | 15:18:37 | >>> FINALIZANDO O PROCESSAMENTO DO ALC
 19/06/2006 | 15:55:58 | >>> INICIANDO O PROCESSAMENTO DO ALC
 19/06/2006 | 15:55:58 | GERANDO RELAÇÃO DAS LIBERAÇÕES DE CARGAS
 19/06/2006 | 15:56:03 | CLIENTE: (21) ASTROMARITIMA NAVEGAÇÃO S/A
 19/06/2006 | 15:56:03 | Verificando Processo: 01835/05
 19/06/2006 | 15:56:03 | Erro ao informar a Liberação da Carga. Transportador e/ou descrição não informados
 19/06/2006 | 15:56:04 | Gravando e-Mail automático...
 19/06/2006 | 15:56:05 | CLIENTE: (100) MARÉ ALTA DO BRASIL NAVEGAÇÃO LTDA
 19/06/2006 | 15:56:05 | Verificando Processo: 00929/06
 19/06/2006 | 15:56:05 | CONTATO: Adriana Araujo
 19/06/2006 | 15:56:05 | Gravando e-Mail automático...
 19/06/2006 | 15:56:05 | CONTATO: Francis Roetheli
 19/06/2006 | 15:56:05 | Gravando e-Mail automático...
 19/06/2006 | 15:56:05 | CONTATO: Maria Eduarda
 19/06/2006 | 15:56:05 | Gravando e-Mail automático...
 19/06/2006 | 15:56:05 | Gravando e-Mail automático...
 19/06/2006 | 15:56:05 | CONTATO: Odilma Queiroz
 19/06/2006 | 15:56:05 | Gravando e-Mail automático...
 19/06/2006 | 15:56:05 | Gravando e-Mail automático...
 19/06/2006 | 15:56:05 | Gravando e-Mail automático...
 19/06/2006 | 15:56:05 | Verificando Processo: 00946/06
 19/06/2006 | 15:56:05 | CONTATO: Adriana Araujo
 19/06/2006 | 15:56:05 | Gravando e-Mail automático...
 19/06/2006 | 15:56:05 | CONTATO: Francis Roetheli
 19/06/2006 | 15:56:05 | Gravando e-Mail automático...
 19/06/2006 | 15:56:05 | CONTATO: Maria Eduarda
 19/06/2006 | 15:56:05 | Gravando e-Mail automático...
 19/06/2006 | 15:56:05 | Gravando e-Mail automático...
 19/06/2006 | 15:56:05 | CONTATO: Odilma Queiroz
 19/06/2006 | 15:56:05 | Gravando e-Mail automático...
 19/06/2006 | 15:56:05 | Gravando e-Mail automático...
 19/06/2006 | 15:56:05 | Gravando e-Mail automático...
 19/06/2006 | 15:56:05 | >>> FINALIZANDO O PROCESSAMENTO DO ALC
