    DATA    |   HORA   | DESCRIÇÃO 
 08/07/2013 | 11:21:33 | >>> INICIANDO O PROCESSAMENTO DO ALC
 08/07/2013 | 11:21:33 | GERANDO RELAÇÃO DAS LIBERAÇÕES DE CARGAS
 08/07/2013 | 11:21:34 | CLIENTE: (425) LUBRIZOL DO BRASIL ADITIVOS LTDA
 08/07/2013 | 11:21:34 | Verificando Processo: 02615/13
 08/07/2013 | 11:21:34 | Erro ao informar a Liberação da Carga. Transportador e/ou descrição não informados
 08/07/2013 | 11:23:56 | >>> INICIANDO O PROCESSAMENTO DO ALC
 08/07/2013 | 11:23:56 | GERANDO RELAÇÃO DAS LIBERAÇÕES DE CARGAS
 08/07/2013 | 11:23:57 | CLIENTE: (425) LUBRIZOL DO BRASIL ADITIVOS LTDA
 08/07/2013 | 11:23:57 | Verificando Processo: 02615/13
 08/07/2013 | 11:23:57 | Erro ao informar a Liberação da Carga. Transportador e/ou descrição não informados
 08/07/2013 | 11:24:14 | Gravando e-Mail automático...
 08/07/2013 | 11:24:55 | >>> INICIANDO O PROCESSAMENTO DO ALC
 08/07/2013 | 11:24:55 | GERANDO RELAÇÃO DAS LIBERAÇÕES DE CARGAS
 08/07/2013 | 11:24:56 | CLIENTE: (425) LUBRIZOL DO BRASIL ADITIVOS LTDA
 08/07/2013 | 11:24:56 | Verificando Processo: 02615/13
 08/07/2013 | 11:24:56 | Erro ao informar a Liberação da Carga. Transportador e/ou descrição não informados
 08/07/2013 | 11:26:07 | Gravando e-Mail automático...
 08/07/2013 | 11:26:19 | CLIENTE: (296) ODEBRECHT OLEO E GAS S/A
 08/07/2013 | 11:26:19 | Verificando Processo: 04850/13
 08/07/2013 | 11:26:19 | CONTATO: brunna manhaes
 08/07/2013 | 11:26:38 | Gravando e-Mail automático...
 08/07/2013 | 11:27:09 | Gravando e-Mail automático...
 08/07/2013 | 11:27:15 | Gravando e-Mail automático...
 08/07/2013 | 11:27:22 | CLIENTE: (252) BRASDRIL SOCIEDADE DE PERFURAÇÕES LTDA
 08/07/2013 | 11:27:22 | Verificando Processo: 05394/13
 08/07/2013 | 11:27:22 | Erro ao informar a Liberação da Carga. Transportador e/ou descrição não informados
 08/07/2013 | 11:27:23 | Gravando e-Mail automático...
 08/07/2013 | 11:27:25 | CLIENTE: (424) LUBRIZOL DO BRASIL ADITIVOS LTDA
 08/07/2013 | 11:27:25 | Verificando Processo: 05580/13
 08/07/2013 | 11:27:25 | CONTATO: Camile Oliveira
 08/07/2013 | 11:27:26 | Gravando e-Mail automático...
 08/07/2013 | 11:27:29 | CONTATO: Juliana dos Santos
 08/07/2013 | 11:27:29 | Gravando e-Mail automático...
 08/07/2013 | 11:27:30 | CONTATO: Newton Santos
 08/07/2013 | 11:27:31 | Gravando e-Mail automático...
 08/07/2013 | 11:27:31 | CONTATO: Roberto Elias
 08/07/2013 | 11:27:32 | Gravando e-Mail automático...
 08/07/2013 | 11:27:32 | CONTATO: Stefani Ribeiro
 08/07/2013 | 11:27:32 | Gravando e-Mail automático...
 08/07/2013 | 11:27:33 | Gravando e-Mail automático...
 08/07/2013 | 11:27:34 | CLIENTE: (2) TRANSOCEAN BRASIL LTDA
 08/07/2013 | 11:27:34 | Verificando Processo: 05858/13
 08/07/2013 | 11:27:34 | CONTATO: Francisco Nunes
 08/07/2013 | 11:27:34 | Gravando e-Mail automático...
 08/07/2013 | 11:27:36 | CONTATO: Julio Hastenreiter
 08/07/2013 | 11:27:37 | Gravando e-Mail automático...
 08/07/2013 | 11:27:39 | Gravando e-Mail automático...
 08/07/2013 | 11:27:40 | CLIENTE: (424) LUBRIZOL DO BRASIL ADITIVOS LTDA
 08/07/2013 | 11:27:40 | Verificando Processo: 06272/13
 08/07/2013 | 11:27:40 | CONTATO: Camile Oliveira
 08/07/2013 | 11:27:44 | Gravando e-Mail automático...
 08/07/2013 | 11:27:45 | CONTATO: Juliana dos Santos
 08/07/2013 | 11:27:46 | Gravando e-Mail automático...
 08/07/2013 | 11:27:46 | CONTATO: Newton Santos
 08/07/2013 | 11:27:47 | Gravando e-Mail automático...
 08/07/2013 | 11:27:48 | CONTATO: Roberto Elias
 08/07/2013 | 11:27:48 | Gravando e-Mail automático...
 08/07/2013 | 11:27:49 | CONTATO: Stefani Ribeiro
 08/07/2013 | 11:27:49 | Gravando e-Mail automático...
 08/07/2013 | 11:27:50 | Gravando e-Mail automático...
 08/07/2013 | 11:27:51 | CLIENTE: (252) BRASDRIL SOCIEDADE DE PERFURAÇÕES LTDA
 08/07/2013 | 11:27:51 | Verificando Processo: 06488/13
 08/07/2013 | 11:27:51 | CONTATO: Esmeralda Silva
 08/07/2013 | 11:27:52 | Gravando e-Mail automático...
 08/07/2013 | 11:27:56 | Gravando e-Mail automático...
 08/07/2013 | 11:27:57 | Gravando e-Mail automático...
 08/07/2013 | 11:27:58 | Verificando Processo: 06781/13
 08/07/2013 | 11:27:58 | CONTATO: Esmeralda Silva
 08/07/2013 | 11:28:01 | Gravando e-Mail automático...
 08/07/2013 | 11:28:03 | Gravando e-Mail automático...
 08/07/2013 | 11:28:04 | Gravando e-Mail automático...
 08/07/2013 | 11:28:05 | CLIENTE: (424) LUBRIZOL DO BRASIL ADITIVOS LTDA
 08/07/2013 | 11:28:05 | Verificando Processo: 06928/13
 08/07/2013 | 11:28:05 | CONTATO: Camile Oliveira
 08/07/2013 | 11:28:06 | Gravando e-Mail automático...
 08/07/2013 | 11:28:07 | CONTATO: Juliana dos Santos
 08/07/2013 | 11:28:08 | Gravando e-Mail automático...
 08/07/2013 | 11:28:08 | CONTATO: Newton Santos
 08/07/2013 | 11:28:09 | Gravando e-Mail automático...
 08/07/2013 | 11:28:10 | CONTATO: Roberto Elias
 08/07/2013 | 11:28:10 | Gravando e-Mail automático...
 08/07/2013 | 11:28:12 | CONTATO: Stefani Ribeiro
 08/07/2013 | 11:28:14 | Gravando e-Mail automático...
 08/07/2013 | 11:28:15 | Gravando e-Mail automático...
 08/07/2013 | 11:28:15 | CLIENTE: (425) LUBRIZOL DO BRASIL ADITIVOS LTDA
 08/07/2013 | 11:28:15 | Verificando Processo: 07428/13
 08/07/2013 | 11:28:15 | CONTATO: Camile Oliveira
 08/07/2013 | 11:28:15 | Gravando e-Mail automático...
 08/07/2013 | 11:28:15 | CONTATO: Juliana dos Santos
 08/07/2013 | 11:28:15 | Gravando e-Mail automático...
 08/07/2013 | 11:28:15 | CONTATO: Newton Santos
 08/07/2013 | 11:28:15 | Gravando e-Mail automático...
 08/07/2013 | 11:28:15 | CONTATO: Roberto Elias
 08/07/2013 | 11:28:15 | Gravando e-Mail automático...
 08/07/2013 | 11:28:15 | CONTATO: Stefani Ribeiro
 08/07/2013 | 11:28:15 | Gravando e-Mail automático...
 08/07/2013 | 11:28:15 | Gravando e-Mail automático...
 08/07/2013 | 11:28:15 | CLIENTE: (358) OCEAN RIG DO BRASIL SERVIÇOS DE PETROLEO LTDA
 08/07/2013 | 11:28:15 | Verificando Processo: 07509/13
 08/07/2013 | 11:28:15 | CONTATO: Caroline Mozer
 08/07/2013 | 11:28:15 | Gravando e-Mail automático...
 08/07/2013 | 11:28:15 | Gravando e-Mail automático...
 08/07/2013 | 11:28:15 | CLIENTE: (252) BRASDRIL SOCIEDADE DE PERFURAÇÕES LTDA
 08/07/2013 | 11:28:15 | Verificando Processo: 07986/13
 08/07/2013 | 11:28:15 | Erro ao informar a Liberação da Carga. Transportador e/ou descrição não informados
 08/07/2013 | 11:28:18 | Gravando e-Mail automático...
 08/07/2013 | 11:28:18 | Verificando Processo: 08004/13
 08/07/2013 | 11:28:18 | Erro ao informar a Liberação da Carga. Transportador e/ou descrição não informados
 08/07/2013 | 11:28:18 | Gravando e-Mail automático...
 08/07/2013 | 11:28:18 | Verificando Processo: 08011/13
 08/07/2013 | 11:28:18 | CONTATO: Esmeralda Silva
 08/07/2013 | 11:28:18 | Gravando e-Mail automático...
 08/07/2013 | 11:28:18 | Gravando e-Mail automático...
 08/07/2013 | 11:28:18 | Gravando e-Mail automático...
 08/07/2013 | 11:28:18 | CLIENTE: (2) TRANSOCEAN BRASIL LTDA
 08/07/2013 | 11:28:18 | Verificando Processo: 08243/13
 08/07/2013 | 11:28:18 | CONTATO: Francisco Nunes
 08/07/2013 | 11:28:18 | Gravando e-Mail automático...
 08/07/2013 | 11:28:18 | CONTATO: Julio Hastenreiter
 08/07/2013 | 11:28:18 | Gravando e-Mail automático...
 08/07/2013 | 11:28:18 | Gravando e-Mail automático...
 08/07/2013 | 11:28:18 | CLIENTE: (252) BRASDRIL SOCIEDADE DE PERFURAÇÕES LTDA
 08/07/2013 | 11:28:18 | Verificando Processo: 08336/13
 08/07/2013 | 11:28:18 | CONTATO: Esmeralda Silva
 08/07/2013 | 11:28:18 | Gravando e-Mail automático...
 08/07/2013 | 11:28:18 | Gravando e-Mail automático...
 08/07/2013 | 11:28:18 | Gravando e-Mail automático...
 08/07/2013 | 11:28:18 | CLIENTE: (424) LUBRIZOL DO BRASIL ADITIVOS LTDA
 08/07/2013 | 11:28:18 | Verificando Processo: 08660/13
 08/07/2013 | 11:28:18 | CONTATO: Camile Oliveira
 08/07/2013 | 11:28:18 | Gravando e-Mail automático...
 08/07/2013 | 11:28:18 | CONTATO: Juliana dos Santos
 08/07/2013 | 11:28:18 | Gravando e-Mail automático...
 08/07/2013 | 11:28:19 | CONTATO: Newton Santos
 08/07/2013 | 11:28:19 | Gravando e-Mail automático...
 08/07/2013 | 11:28:19 | CONTATO: Roberto Elias
 08/07/2013 | 11:28:19 | Gravando e-Mail automático...
 08/07/2013 | 11:28:19 | CONTATO: Stefani Ribeiro
 08/07/2013 | 11:28:19 | Gravando e-Mail automático...
 08/07/2013 | 11:28:19 | Gravando e-Mail automático...
 08/07/2013 | 11:28:19 | CLIENTE: (296) ODEBRECHT OLEO E GAS S/A
 08/07/2013 | 11:28:19 | Verificando Processo: 08689/13
 08/07/2013 | 11:28:19 | CONTATO: brunna manhaes
 08/07/2013 | 11:28:19 | Gravando e-Mail automático...
 08/07/2013 | 11:28:19 | Gravando e-Mail automático...
 08/07/2013 | 11:28:19 | CONTATO: daiana couto
 08/07/2013 | 11:28:19 | Gravando e-Mail automático...
 08/07/2013 | 11:28:19 | Gravando e-Mail automático...
 08/07/2013 | 11:28:19 | CONTATO: flavio ferreira
 08/07/2013 | 11:28:19 | Gravando e-Mail automático...
 08/07/2013 | 11:28:19 | Gravando e-Mail automático...
 08/07/2013 | 11:28:19 | Gravando e-Mail automático...
