    DATA    |   HORA   | DESCRIÇÃO 
 28/10/2011 | 11:33:32 | >>> INICIANDO O PROCESSAMENTO DO ALC
 28/10/2011 | 11:33:32 | GERANDO RELAÇÃO DAS LIBERAÇÕES DE CARGAS
 28/10/2011 | 11:33:32 | CLIENTE: (282) BOURBON OFFSHORE MARITIMA S.A.
 28/10/2011 | 11:33:32 | Verificando Processo: 05587/11
 28/10/2011 | 11:33:32 | Não foram encontrados contatos da empresa.
 28/10/2011 | 11:33:32 | Gravando e-Mail automático...
 28/10/2011 | 11:33:33 | Verificando Processo: 09341/11
 28/10/2011 | 11:33:33 | Não foram encontrados contatos da empresa.
 28/10/2011 | 11:33:33 | Gravando e-Mail automático...
 28/10/2011 | 11:33:33 | Verificando Processo: 09334/11
 28/10/2011 | 11:33:33 | Não foram encontrados contatos da empresa.
 28/10/2011 | 11:33:33 | Gravando e-Mail automático...
 28/10/2011 | 11:33:33 | Verificando Processo: 10614/11
 28/10/2011 | 11:33:33 | Não foram encontrados contatos da empresa.
 28/10/2011 | 11:33:33 | Gravando e-Mail automático...
 28/10/2011 | 11:33:33 | Verificando Processo: 11113/11
 28/10/2011 | 11:33:33 | Não foram encontrados contatos da empresa.
 28/10/2011 | 11:33:33 | Gravando e-Mail automático...
 28/10/2011 | 11:33:33 | Verificando Processo: 11431/11
 28/10/2011 | 11:33:33 | Não foram encontrados contatos da empresa.
 28/10/2011 | 11:33:33 | Gravando e-Mail automático...
 28/10/2011 | 11:33:33 | CLIENTE: (252) BRASDRIL SOCIEDADE DE PERFURAÇÕES LTDA
 28/10/2011 | 11:33:33 | Verificando Processo: 12073/11
 28/10/2011 | 11:33:33 | CONTATO: Customs Inhouse
 28/10/2011 | 11:33:33 | Gravando e-Mail automático...
 28/10/2011 | 11:33:34 | Gravando e-Mail automático...
 28/10/2011 | 11:33:34 | CONTATO: Esmeralda Silva
 28/10/2011 | 11:33:34 | Gravando e-Mail automático...
 28/10/2011 | 11:33:34 | Gravando e-Mail automático...
 28/10/2011 | 11:33:34 | CONTATO: João Barbosa
 28/10/2011 | 11:33:34 | Gravando e-Mail automático...
 28/10/2011 | 11:33:34 | Gravando e-Mail automático...
 28/10/2011 | 11:33:34 | Gravando e-Mail automático...
 28/10/2011 | 11:33:34 | Verificando Processo: 12844/11
 28/10/2011 | 11:33:34 | CONTATO: Customs Inhouse
 28/10/2011 | 11:33:34 | Gravando e-Mail automático...
 28/10/2011 | 11:33:34 | Gravando e-Mail automático...
 28/10/2011 | 11:33:34 | CONTATO: Esmeralda Silva
 28/10/2011 | 11:33:34 | Gravando e-Mail automático...
 28/10/2011 | 11:33:34 | Gravando e-Mail automático...
 28/10/2011 | 11:33:34 | CONTATO: João Barbosa
 28/10/2011 | 11:33:34 | Gravando e-Mail automático...
 28/10/2011 | 11:33:34 | Gravando e-Mail automático...
 28/10/2011 | 11:33:34 | Gravando e-Mail automático...
 28/10/2011 | 11:33:34 | Verificando Processo: 12843/11
 28/10/2011 | 11:33:34 | CONTATO: Customs Inhouse
 28/10/2011 | 11:33:34 | Gravando e-Mail automático...
 28/10/2011 | 11:33:34 | Gravando e-Mail automático...
 28/10/2011 | 11:33:34 | CONTATO: Esmeralda Silva
 28/10/2011 | 11:33:34 | Gravando e-Mail automático...
 28/10/2011 | 11:33:34 | Gravando e-Mail automático...
 28/10/2011 | 11:33:34 | CONTATO: João Barbosa
 28/10/2011 | 11:33:34 | Gravando e-Mail automático...
 28/10/2011 | 11:33:34 | Gravando e-Mail automático...
 28/10/2011 | 11:33:35 | Gravando e-Mail automático...
 28/10/2011 | 11:33:35 | Verificando Processo: 12923/11
 28/10/2011 | 11:33:35 | CONTATO: Customs Inhouse
 28/10/2011 | 11:33:35 | Gravando e-Mail automático...
 28/10/2011 | 11:33:35 | Gravando e-Mail automático...
 28/10/2011 | 11:33:35 | CONTATO: Esmeralda Silva
 28/10/2011 | 11:33:35 | Gravando e-Mail automático...
 28/10/2011 | 11:33:35 | Gravando e-Mail automático...
 28/10/2011 | 11:33:35 | CONTATO: João Barbosa
 28/10/2011 | 11:33:35 | Gravando e-Mail automático...
 28/10/2011 | 11:33:35 | Gravando e-Mail automático...
 28/10/2011 | 11:33:35 | Gravando e-Mail automático...
 28/10/2011 | 11:33:35 | Verificando Processo: 12933/11
 28/10/2011 | 11:33:35 | CONTATO: Customs Inhouse
 28/10/2011 | 11:33:35 | Gravando e-Mail automático...
 28/10/2011 | 11:33:35 | Gravando e-Mail automático...
 28/10/2011 | 11:33:35 | CONTATO: Esmeralda Silva
 28/10/2011 | 11:33:35 | Gravando e-Mail automático...
 28/10/2011 | 11:33:35 | Gravando e-Mail automático...
 28/10/2011 | 11:33:35 | CONTATO: João Barbosa
 28/10/2011 | 11:33:35 | Gravando e-Mail automático...
 28/10/2011 | 11:33:35 | Gravando e-Mail automático...
 28/10/2011 | 11:33:35 | Gravando e-Mail automático...
 28/10/2011 | 11:33:35 | Verificando Processo: 12955/11
 28/10/2011 | 11:33:35 | CONTATO: Customs Inhouse
 28/10/2011 | 11:33:35 | Gravando e-Mail automático...
 28/10/2011 | 11:33:35 | Gravando e-Mail automático...
 28/10/2011 | 11:33:36 | CONTATO: Esmeralda Silva
 28/10/2011 | 11:33:36 | Gravando e-Mail automático...
 28/10/2011 | 11:33:36 | Gravando e-Mail automático...
 28/10/2011 | 11:33:36 | CONTATO: João Barbosa
 28/10/2011 | 11:33:36 | Gravando e-Mail automático...
 28/10/2011 | 11:33:36 | Gravando e-Mail automático...
 28/10/2011 | 11:33:36 | Gravando e-Mail automático...
 28/10/2011 | 11:33:36 | Verificando Processo: 12961/11
 28/10/2011 | 11:33:36 | CONTATO: Customs Inhouse
 28/10/2011 | 11:33:36 | Gravando e-Mail automático...
 28/10/2011 | 11:33:36 | Gravando e-Mail automático...
 28/10/2011 | 11:33:36 | CONTATO: Esmeralda Silva
 28/10/2011 | 11:33:36 | Gravando e-Mail automático...
 28/10/2011 | 11:33:36 | Gravando e-Mail automático...
 28/10/2011 | 11:33:36 | CONTATO: João Barbosa
 28/10/2011 | 11:33:36 | Gravando e-Mail automático...
 28/10/2011 | 11:33:36 | Gravando e-Mail automático...
 28/10/2011 | 11:33:36 | Gravando e-Mail automático...
 28/10/2011 | 11:33:36 | Verificando Processo: 12954/11
 28/10/2011 | 11:33:36 | CONTATO: Customs Inhouse
 28/10/2011 | 11:33:36 | Gravando e-Mail automático...
 28/10/2011 | 11:33:36 | Gravando e-Mail automático...
 28/10/2011 | 11:33:36 | CONTATO: Esmeralda Silva
 28/10/2011 | 11:33:36 | Gravando e-Mail automático...
 28/10/2011 | 11:33:36 | Gravando e-Mail automático...
 28/10/2011 | 11:33:36 | CONTATO: João Barbosa
 28/10/2011 | 11:33:36 | Gravando e-Mail automático...
 28/10/2011 | 11:33:36 | Gravando e-Mail automático...
 28/10/2011 | 11:33:37 | Gravando e-Mail automático...
 28/10/2011 | 11:33:37 | CLIENTE: (238) BW OFFSHORE DO BRASIL LTDA
 28/10/2011 | 11:33:37 | Verificando Processo: 13083/11
 28/10/2011 | 11:33:37 | CONTATO: Rodrigo Fahham
 28/10/2011 | 11:33:37 | Gravando e-Mail automático...
 28/10/2011 | 11:33:37 | Gravando e-Mail automático...
 28/10/2011 | 11:33:37 | CLIENTE: (252) BRASDRIL SOCIEDADE DE PERFURAÇÕES LTDA
 28/10/2011 | 11:33:37 | Verificando Processo: 13116/11
 28/10/2011 | 11:33:37 | CONTATO: Customs Inhouse
 28/10/2011 | 11:33:37 | Gravando e-Mail automático...
